redundancy_group_id	representative_term_id	representative_term_name	member_term_ids	member_count	condition	FSF_region	selection_basis
GR_GAM_Stable_0184	GO:0005622	intracellular anatomical structure	GO:0000228;GO:0000235;GO:0000323;GO:0000775;GO:0000776;GO:0000777;GO:0000779;GO:0000780;GO:0000781;GO:0000785;GO:0000790;GO:0000791;GO:0000792;GO:0000793;GO:0000794;GO:0000795;GO:0000800;GO:0000922;GO:0000932;GO:0001650;GO:0001726;GO:0005622;GO:0005634;GO:0005654;GO:0005657;GO:0005694;GO:0005700;GO:0005703;GO:0005705;GO:0005719;GO:0005721;GO:0005730;GO:0005737;GO:0005764;GO:0005768;GO:0005773;GO:0005794;GO:0005813;GO:0005814;GO:0005815;GO:0005819;GO:0005824;GO:0005828;GO:0005829;GO:0005840;GO:0005856;GO:0005874;GO:0005876;GO:0005881;GO:0005882;GO:0005884;GO:0005886;GO:0005901;GO:0005905;GO:0005911;GO:0005912;GO:0005913;GO:0005915;GO:0005916;GO:0005923;GO:0005925;GO:0005927;GO:0005935;GO:0005938;GO:0010369;GO:0010494;GO:0012505;GO:0014069;GO:0014704;GO:0015629;GO:0015630;GO:0016020;GO:0016021;GO:0016323;GO:0016324;GO:0016327;GO:0016328;GO:0016363;GO:0016604;GO:0016605;GO:0019897;GO:0019898;GO:0022626;GO:0030016;GO:0030017;GO:0030018;GO:0030027;GO:0030054;GO:0030055;GO:0030056;GO:0030139;GO:0030424;GO:0030425;GO:0030426;GO:0030427;GO:0030496;GO:0030863;GO:0030864;GO:0031252;GO:0031410;GO:0031594;GO:0031618;GO:0031674;GO:0031974;GO:0031981;GO:0031982;GO:0032153;GO:0032154;GO:0032279;GO:0032437;GO:0032809;GO:0033391;GO:0034399;GO:0035327;GO:0035371;GO:0035770;GO:0035861;GO:0036449;GO:0036464;GO:0036477;GO:0042995;GO:0043005;GO:0043025;GO:0043034;GO:0043073;GO:0043186;GO:0043197;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0043233;GO:0043292;GO:0043296;GO:0043596;GO:0044291;GO:0044295;GO:0044297;GO:0044298;GO:0044309;GO:0044326;GO:0044327;GO:0044853;GO:0045111;GO:0045120;GO:0045121;GO:0045169;GO:0045177;GO:0045178;GO:0045179;GO:0045180;GO:0045202;GO:0046581;GO:0048471;GO:0060293;GO:0070013;GO:0070160;GO:0070161;GO:0070938;GO:0071547;GO:0071944;GO:0072686;GO:0072687;GO:0090734;GO:0097431;GO:0097440;GO:0097447;GO:0097574;GO:0097575;GO:0097708;GO:0098589;GO:0098590;GO:0098687;GO:0098794;GO:0098805;GO:0098857;GO:0098984;GO:0099080;GO:0099081;GO:0099086;GO:0099512;GO:0099513;GO:0099568;GO:0099572;GO:0099738;GO:0120025;GO:0150034;GO:1990752;GO:1990794	191	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0185	GO:0035418	protein localization to synapse	GO:0035418	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0186	GO:0035518	obsolete histone H2A monoubiquitination	GO:0035518	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0187	GO:0035561	obsolete regulation of chromatin binding	GO:0035561	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0188	GO:0035616	obsolete histone H2B conserved C-terminal lysine deubiquitination	GO:0035616	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0189	GO:0035622	intrahepatic bile duct development	GO:0035622	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0190	GO:0051592	response to calcium ion	GO:0035864;GO:0035865;GO:0051592	3	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0191	GO:0036003	obsolete positive regulation of transcription from RNA polymerase II promoter in response to stress	GO:0036003	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0192	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	GO:0006650;GO:0006661;GO:0036092;GO:0045017;GO:0046474;GO:0046486;GO:0046488;GO:0046854	8	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0193	GO:0036123	obsolete histone H3-K9 dimethylation	GO:0036123	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0194	GO:0036251	obsolete positive regulation of transcription from RNA polymerase II promoter in response to salt stress	GO:0036251	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0195	GO:0060249	anatomical structure homeostasis	GO:0036335;GO:0048872;GO:0060249;GO:0060250	4	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0196	GO:0038028	obsolete insulin receptor signaling pathway via phosphatidylinositol 3-kinase	GO:0038028	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0197	GO:0038132	neuregulin binding	GO:0038132	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0198	GO:0039519	obsolete modulation by virus of host autophagy	GO:0039519	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0199	GO:0040035	obsolete hermaphrodite genitalia development	GO:0040035	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0200	GO:0042006	masculinization of hermaphroditic germ-line	GO:0042006	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0201	GO:0042051	compound eye photoreceptor development	GO:0042051	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0202	GO:0042552	myelination	GO:0042552	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0203	GO:0042585	germinal vesicle	GO:0042585	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0204	GO:0042766	obsolete nucleosome mobilization	GO:0042766	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0205	GO:0015986	proton motive force-driven ATP synthesis	GO:0015986;GO:0042776	2	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0206	GO:0042788	obsolete polysomal ribosome	GO:0042788	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0207	GO:0042886	obsolete amide transport	GO:0042886	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0208	GO:0043024	ribosomal small subunit binding	GO:0043024	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0209	GO:0043046	obsolete DNA methylation involved in gamete generation	GO:0043046	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0210	GO:0043056	forward locomotion	GO:0043056	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0211	GO:0043225	obsolete ATPase-coupled inorganic anion transmembrane transporter activity	GO:0043225	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0212	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	GO:0043369	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0213	GO:0043433	obsolete negative regulation of DNA-binding transcription factor activity	GO:0043433	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0214	GO:0043486	obsolete histone exchange	GO:0043486	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0215	GO:0043551	obsolete regulation of phosphatidylinositol 3-kinase activity	GO:0043551	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0216	GO:0043603	obsolete amide metabolic process	GO:0043603	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0217	GO:0043604	obsolete amide biosynthetic process	GO:0043604	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0218	GO:0043618	obsolete regulation of transcription from RNA polymerase II promoter in response to stress	GO:0043618	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0219	GO:0043620	obsolete regulation of DNA-templated transcription in response to stress	GO:0043620	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0220	GO:0043621	obsolete protein self-association	GO:0043621	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0221	GO:0043631	obsolete RNA polyadenylation	GO:0043631	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Stable_0222	GO:0043900	obsolete regulation of multi-organism process	GO:0043900	1	GAM	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
