condition	feature_id	p_up	p_down	p_const	ssi	dominant_state	stability_region	signal_class
LT	RvY_07250-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07251-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07252-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07253-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07256-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07257-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07260-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07261-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07262	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07263-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07264-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07265	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07266-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07267-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07268-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07269-1	0	1	0	1	down	Highly Stable	Highly Stable Down
LT	RvY_07270	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07272-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07273-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07274-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07275-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07276-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07277-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07278-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07279	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07280-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07282-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07283-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07284-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07285-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07286-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07287	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07288-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07289-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07290-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07291	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07292-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07293-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07294-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07295-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07296-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07297-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07298-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07299	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07301-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07302-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07306-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07307	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07308	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07309	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07310-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07312-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07313-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07314-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07317-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07318-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07322-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07323-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07324-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07325-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07326	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07327	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07328-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07329-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07330	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07331	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07332-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07333-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07334-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07335	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07336-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07337	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07338-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07339-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07340-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07341-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07342-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07343-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07344-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07345-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07346	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07347-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07348-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07349	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07351-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07352-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07353-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07354-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07356-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07357-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07358-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07359-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07360	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07361-1	0	1	0	1	down	Highly Stable	Highly Stable Down
LT	RvY_07362-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07363	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07364-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07365-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07366-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07367-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07368	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07369-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07370-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07371-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07372	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07373-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07375-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07376-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07377	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07378-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07379	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07380-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07381-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07382-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07383-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07384-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07385-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07386-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07387-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07388-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07389-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07390-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07393-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07394-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07395-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07396	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07397	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07399-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07400-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07401-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07402-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07403-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07404-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07405-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07406-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07407	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07408-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07409-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07410-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07412	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07413	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07415	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07419	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07420-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07421-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07422-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07423-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07424-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07425-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07426-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07427-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07428-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07429-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07430	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07431	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07432-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07433-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07434	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07435-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07436	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07437	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07438	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07439	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07442-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07443-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07444-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07446-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07447	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07448-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07449	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07450-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07451-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07452	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07453-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07454-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07455	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07456-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07457-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07461-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07462	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07463-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07464-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07465-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07466-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07467-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07468-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07469-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07470-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07471-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07472-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07473	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07474-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07475-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07476-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07477-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07478-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07479-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07480-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07481-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07483-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07484-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07485-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07486-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07487-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07488	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07490-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07491-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07492-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07493-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07495	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07496-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07497-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07498-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07499-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07500-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07501-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07505-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07506-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07507	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07508-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07509-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07510-1	0	1	0	1	down	Highly Stable	Highly Stable Down
LT	RvY_07511-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07512	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07513	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07514-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07515-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07516-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07517-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07518-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07519-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07520-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07521	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07522	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07523-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07527-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07528-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07529-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07530	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07531-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07532-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07533-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07534-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07535	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07536-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07537-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07538-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07541-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07543-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07544-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07545	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07546-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07547-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07548	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07549-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07550-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07551-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07552-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07553	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07554	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07555-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07556-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07557	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07558-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07559-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07560-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07561-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07562	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07563	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07564-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07565-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07566	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07567-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07568-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07569-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07570-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07571-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07572	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07573-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07574-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07575-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07576-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07577-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07578-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07579	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07580-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07583-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07584-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07585-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07587-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07588-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07592-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07593	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07594-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07595-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07596-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07597-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07598-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07600-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07601-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07602-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07603-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07604	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07605-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07606-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07607-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07608-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07609-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07610-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07611-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07612-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07613-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07615	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07616-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07617-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07619-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07621-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07622-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07623-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07624-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07625-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07626-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07627-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07628-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07629-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07630-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07631-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07633-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07634-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07635	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07636-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07637-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07638-1	0	1	0	1	down	Highly Stable	Highly Stable Down
LT	RvY_07639-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07640	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07641-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07642-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07643-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07644-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07645-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07646-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07647-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07648-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07649-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07650-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07651-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07652	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07654-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07655-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
LT	RvY_07656-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
LT	RvY_07658-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
