kegg_term	enrichment_type	gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count	kegg_name	kegg_description_if_available	source_version	mapping_status
K20645	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	1	0.0140845070422535	0.000139314572304263	101.098591549296	0.0098913346336027	0.0285103174733254	TRUE	RvY_11861-1	203	176	ARHGAP30	Rho GTPase-activating protein 30	KEGG KO 2026-09-18	mapped
K21598	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	1	0.0140845070422535	0.000139314572304263	101.098591549296	0.0098913346336027	0.0285103174733254	TRUE	RvY_10039-1	203	176	GCM	chorion-specific transcription factor GCM	KEGG KO 2026-09-18	mapped
K21847	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	1	0.0140845070422535	0.000139314572304263	101.098591549296	0.0098913346336027	0.0285103174733254	TRUE	RvY_19279-1	203	176	SGSM1, RUTBC2	small G protein signaling modulator 1	KEGG KO 2026-09-18	mapped
K21851	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	1	0.0140845070422535	0.000139314572304263	101.098591549296	0.0098913346336027	0.0285103174733254	TRUE	RvY_19279-1	203	176	SGSM2, RUTBC1	small G protein signaling modulator 2	KEGG KO 2026-09-18	mapped
K04457	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_01450	203	176	PPM1A, PP2CA	protein phosphatase 1A [EC:3.1.3.16]	KEGG KO 2026-09-18	mapped
K04461	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_01450	203	176	PPM1B, PP2CB	protein phosphatase 1B [EC:3.1.3.16]	KEGG KO 2026-09-18	mapped
K05674	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_07444-1	203	176	ABCC10	ATP-binding cassette, subfamily C (CFTR/MRP), member 10	KEGG KO 2026-09-18	mapped
K05870	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_16069-1	203	176	CREB1	cyclic AMP-responsive element-binding protein 1	KEGG KO 2026-09-18	mapped
K08508	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_16651-1	203	176	SNAP23	synaptosomal-associated protein 23	KEGG KO 2026-09-18	mapped
K08885	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_17344-1	203	176	TNK1	non-receptor tyrosine-protein kinase TNK1 [EC:2.7.10.2]	KEGG KO 2026-09-18	mapped
K08886	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_17344-1	203	176	TNK2, ACK1	activated CDC42 kinase 1 [EC:2.7.10.2 2.7.11.1]	KEGG KO 2026-09-18	mapped
K09050	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_16069-1	203	176			KEGG KO 2026-09-18	unmapped
K09052	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_16069-1	203	176	CREM	cAMP response element modulator	KEGG KO 2026-09-18	mapped
K09490	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_10061-1	203	176	HSPA5, BIP	endoplasmic reticulum chaperone BiP [EC:5.6.1.10]	KEGG KO 2026-09-18	mapped
K09584	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_09994-1	203	176	PDIA6, TXNDC7	protein disulfide-isomerase A6 [EC:5.3.4.1]	KEGG KO 2026-09-18	mapped
K10455	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_06604-1	203	176	KLHL18	kelch-like protein 18	KEGG KO 2026-09-18	mapped
K12892	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_00637-1	203	176	SRSF3, SFRS3	serine/arginine-rich splicing factor 3	KEGG KO 2026-09-18	mapped
K12930	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_14951-1	203	176	BZ1	anthocyanidin 3-O-glucosyltransferase [EC:2.4.1.115]	KEGG KO 2026-09-18	mapped
K14554	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_16449-1	203	176	UTP21, WDR36	U3 small nucleolar RNA-associated protein 21	KEGG KO 2026-09-18	mapped
K14683	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_01301-1	203	176	SLC34A, NPT, nptA	solute carrier family 34 (sodium-dependent phosphate cotransporter)	KEGG KO 2026-09-18	mapped
K16790	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_06170-1	203	176	SMAD5	mothers against decapentaplegic homolog 5	KEGG KO 2026-09-18	mapped
K21912	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_06604-1	203	176	KBTBD12	kelch repeat and BTB domain-containing protein 12	KEGG KO 2026-09-18	mapped
K22078	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	2	0.0140845070422535	0.000278629144608526	50.5492957746479	0.0196861953332003	0.0364008894840307	TRUE	RvY_15992-1	203	176	PGGHG, ATHL1	protein-glucosylgalactosylhydroxylysine glucosidase [EC:3.2.1.107]	KEGG KO 2026-09-18	mapped
K00799	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	2	25	0.028169014084507	0.00348286430760658	8.08788732394366	0.0249919022583316	0.0449965617783107	TRUE	RvY_04767-1;RvY_16446	203	176	GST, gst	glutathione S-transferase [EC:2.5.1.18]	KEGG KO 2026-09-18	mapped
K00344	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_05105-1	203	176	qor, CRYZ	NADPH:quinone reductase [EC:1.6.5.5]	KEGG KO 2026-09-18	mapped
K03877	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_03394-1	203	176	B3GALT5	beta-1,3-galactosyltransferase 5 [EC:2.4.1.-]	KEGG KO 2026-09-18	mapped
K04676	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_06170-1	203	176	SMAD1	mothers against decapentaplegic homolog 1	KEGG KO 2026-09-18	mapped
K05090	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_06101-1	203	176	CSF1R, FMS, CD115	macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1]	KEGG KO 2026-09-18	mapped
K06254	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_07876-1	203	176	AGRN	agrin	KEGG KO 2026-09-18	mapped
K10444	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_06604-1	203	176	KLHL6	kelch-like protein 6	KEGG KO 2026-09-18	mapped
K17858	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_19125-1	203	176			KEGG KO 2026-09-18	unmapped
K18211	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_16651-1	203	176	SNAP25	synaptosomal-associated protein 25	KEGG KO 2026-09-18	mapped
K18402	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_03219-1	203	176	PHF20	PHD finger protein 20	KEGG KO 2026-09-18	mapped
K21374	KO	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	71	7178	1	3	0.0140845070422535	0.000417943716912789	33.6995305164319	0.0293855097327743	0.0449965617783107	TRUE	RvY_10534-1	203	176	UGT85A23_24	7-deoxyloganetin glucosyltransferase [EC:2.4.1.324]	KEGG KO 2026-09-18	mapped
ko04380	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	51	0.133333333333333	0.0108974358974359	12.2352941176471	7.29906287682178e-06	0.00108756036864645	TRUE	RvY_04384-1;RvY_06101-1;RvY_11352-1;RvY_12385-1;RvY_16069-1;RvY_18462-1	203	176	Osteoclast differentiation		KEGG PATHWAY 2026-09-17	mapped
map04380	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	51	0.133333333333333	0.0108974358974359	12.2352941176471	7.29906287682178e-06	0.00108756036864645	TRUE	RvY_04384-1;RvY_06101-1;RvY_11352-1;RvY_12385-1;RvY_16069-1;RvY_18462-1	203	176	Osteoclast differentiation		KEGG PATHWAY 2026-09-17	mapped
ko04668	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	5	57	0.111111111111111	0.0121794871794872	9.12280701754386	0.000188930657519773	0.0116500440142566	TRUE	RvY_04384-1;RvY_12385-1;RvY_14716;RvY_16069-1;RvY_16290	203	176	TNF signaling pathway		KEGG PATHWAY 2026-09-17	mapped
map04668	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	5	57	0.111111111111111	0.0121794871794872	9.12280701754386	0.000188930657519773	0.0116500440142566	TRUE	RvY_04384-1;RvY_12385-1;RvY_14716;RvY_16069-1;RvY_16290	203	176	TNF signaling pathway		KEGG PATHWAY 2026-09-17	mapped
ko04915	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	5	64	0.111111111111111	0.0136752136752137	8.125	0.000327256069918359	0.0116500440142566	TRUE	RvY_04384-1;RvY_12385-1;RvY_12682-1;RvY_14004-1;RvY_16069-1	203	176	Estrogen signaling pathway		KEGG PATHWAY 2026-09-17	mapped
map04915	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	5	64	0.111111111111111	0.0136752136752137	8.125	0.000327256069918359	0.0116500440142566	TRUE	RvY_04384-1;RvY_12385-1;RvY_12682-1;RvY_14004-1;RvY_16069-1	203	176	Estrogen signaling pathway		KEGG PATHWAY 2026-09-17	mapped
ko05418	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	102	0.133333333333333	0.0217948717948718	6.11764705882353	0.000378195367359034	0.0116500440142566	TRUE	RvY_04384-1;RvY_04767-1;RvY_11352-1;RvY_12385-1;RvY_16446;RvY_18462-1	203	176	Fluid shear stress and atherosclerosis		KEGG PATHWAY 2026-09-17	mapped
map05418	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	102	0.133333333333333	0.0217948717948718	6.11764705882353	0.000378195367359034	0.0116500440142566	TRUE	RvY_04384-1;RvY_04767-1;RvY_11352-1;RvY_12385-1;RvY_16446;RvY_18462-1	203	176	Fluid shear stress and atherosclerosis		KEGG PATHWAY 2026-09-17	mapped
ko04137	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	37	0.0888888888888889	0.00790598290598291	11.2432432432432	0.000390941074303914	0.0116500440142566	TRUE	RvY_04384-1;RvY_11352-1;RvY_12385-1;RvY_18462-1	203	176	Mitophagy - animal		KEGG PATHWAY 2026-09-17	mapped
map04137	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	37	0.0888888888888889	0.00790598290598291	11.2432432432432	0.000390941074303914	0.0116500440142566	TRUE	RvY_04384-1;RvY_11352-1;RvY_12385-1;RvY_18462-1	203	176	Mitophagy - animal		KEGG PATHWAY 2026-09-17	mapped
ko05169	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	119	0.133333333333333	0.0254273504273504	5.2436974789916	0.000862435850197218	0.0214171569465643	TRUE	RvY_04384-1;RvY_08665-1;RvY_12385-1;RvY_12682-1;RvY_14004-1;RvY_15789-1	203	176	Epstein-Barr virus infection		KEGG PATHWAY 2026-09-17	mapped
map05169	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	119	0.133333333333333	0.0254273504273504	5.2436974789916	0.000862435850197218	0.0214171569465643	TRUE	RvY_04384-1;RvY_08665-1;RvY_12385-1;RvY_12682-1;RvY_14004-1;RvY_15789-1	203	176	Epstein-Barr virus infection		KEGG PATHWAY 2026-09-17	mapped
ko05030	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	55	0.0888888888888889	0.0117521367521368	7.56363636363636	0.00177977872699752	0.034691022140774	TRUE	RvY_04384-1;RvY_07533-1;RvY_12385-1;RvY_16069-1	203	176	Cocaine addiction		KEGG PATHWAY 2026-09-17	mapped
map05030	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	55	0.0888888888888889	0.0117521367521368	7.56363636363636	0.00177977872699752	0.034691022140774	TRUE	RvY_04384-1;RvY_07533-1;RvY_12385-1;RvY_16069-1	203	176	Cocaine addiction		KEGG PATHWAY 2026-09-17	mapped
ko04010	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	138	0.133333333333333	0.0294871794871795	4.52173913043478	0.00186260521561203	0.034691022140774	TRUE	RvY_01450;RvY_04384-1;RvY_06101-1;RvY_12385-1;RvY_12682-1;RvY_14004-1	203	176	MAPK signaling pathway		KEGG PATHWAY 2026-09-17	mapped
map04010	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	138	0.133333333333333	0.0294871794871795	4.52173913043478	0.00186260521561203	0.034691022140774	TRUE	RvY_01450;RvY_04384-1;RvY_06101-1;RvY_12385-1;RvY_12682-1;RvY_14004-1	203	176	MAPK signaling pathway		KEGG PATHWAY 2026-09-17	mapped
ko04141	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	142	0.133333333333333	0.0303418803418803	4.3943661971831	0.00215499340489774	0.0356771130366404	TRUE	RvY_08665-1;RvY_09994-1;RvY_10061-1;RvY_12682-1;RvY_14004-1;RvY_15789-1	203	176	Protein processing in endoplasmic reticulum		KEGG PATHWAY 2026-09-17	mapped
map04141	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	6	142	0.133333333333333	0.0303418803418803	4.3943661971831	0.00215499340489774	0.0356771130366404	TRUE	RvY_08665-1;RvY_09994-1;RvY_10061-1;RvY_12682-1;RvY_14004-1;RvY_15789-1	203	176	Protein processing in endoplasmic reticulum		KEGG PATHWAY 2026-09-17	mapped
ko04612	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	32	0.0666666666666667	0.00683760683760684	9.75	0.00339149544663467	0.0435700426940766	TRUE	RvY_12682-1;RvY_14004-1;RvY_16069-1	203	176	Antigen processing and presentation		KEGG PATHWAY 2026-09-17	mapped
map04612	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	32	0.0666666666666667	0.00683760683760684	9.75	0.00339149544663467	0.0435700426940766	TRUE	RvY_12682-1;RvY_14004-1;RvY_16069-1	203	176	Antigen processing and presentation		KEGG PATHWAY 2026-09-17	mapped
ko04213	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	67	0.0888888888888889	0.0143162393162393	6.2089552238806	0.00367822459909438	0.0435700426940766	TRUE	RvY_08665-1;RvY_12682-1;RvY_14004-1;RvY_15789-1	203	176	Longevity regulating pathway - multiple species		KEGG PATHWAY 2026-09-17	mapped
map04213	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	67	0.0888888888888889	0.0143162393162393	6.2089552238806	0.00367822459909438	0.0435700426940766	TRUE	RvY_08665-1;RvY_12682-1;RvY_14004-1;RvY_15789-1	203	176	Longevity regulating pathway - multiple species		KEGG PATHWAY 2026-09-17	mapped
ko04624	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	33	0.0666666666666667	0.00705128205128205	9.45454545454546	0.00370573416114908	0.0435700426940766	TRUE	RvY_04384-1;RvY_12385-1;RvY_14716	203	176	Toll and Imd signaling pathway		KEGG PATHWAY 2026-09-17	mapped
map04624	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	33	0.0666666666666667	0.00705128205128205	9.45454545454546	0.00370573416114908	0.0435700426940766	TRUE	RvY_04384-1;RvY_12385-1;RvY_14716	203	176	Toll and Imd signaling pathway		KEGG PATHWAY 2026-09-17	mapped
ko05321	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	2	10	0.0444444444444444	0.00213675213675214	20.8	0.00387407977824143	0.0435700426940766	TRUE	RvY_04384-1;RvY_12385-1	203	176	Inflammatory bowel disease		KEGG PATHWAY 2026-09-17	mapped
map05321	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	2	10	0.0444444444444444	0.00213675213675214	20.8	0.00387407977824143	0.0435700426940766	TRUE	RvY_04384-1;RvY_12385-1	203	176	Inflammatory bowel disease		KEGG PATHWAY 2026-09-17	mapped
ko04217	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	70	0.0888888888888889	0.014957264957265	5.94285714285714	0.00430890397252585	0.0435700426940766	TRUE	RvY_09389-1;RvY_11352-1;RvY_14716;RvY_18462-1	203	176	Necroptosis		KEGG PATHWAY 2026-09-17	mapped
map04217	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	4	70	0.0888888888888889	0.014957264957265	5.94285714285714	0.00430890397252585	0.0435700426940766	TRUE	RvY_09389-1;RvY_11352-1;RvY_14716;RvY_18462-1	203	176	Necroptosis		KEGG PATHWAY 2026-09-17	mapped
ko05323	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	35	0.0666666666666667	0.00747863247863248	8.91428571428571	0.00438624590879966	0.0435700426940766	TRUE	RvY_04384-1;RvY_12385-1;RvY_16290	203	176	Rheumatoid arthritis		KEGG PATHWAY 2026-09-17	mapped
map05323	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	35	0.0666666666666667	0.00747863247863248	8.91428571428571	0.00438624590879966	0.0435700426940766	TRUE	RvY_04384-1;RvY_12385-1;RvY_16290	203	176	Rheumatoid arthritis		KEGG PATHWAY 2026-09-17	mapped
ko04657	PATHWAY	OSM__Highly_Stable__up__Highly_Stable_Up	main_class	OSM	Highly Stable	up	Highly Stable Up	45	4680	3	36	0.0666666666666667	0.00769230769230769	8.66666666666667	0.00475307460890638	0.0439035169271035	TRUE	RvY_04384-1;RvY_12385-1;RvY_16290	203	176	IL-17 signaling pathway		KEGG PATHWAY 2026-09-17	mapped
