condition	feature_id	SSI	stability_level	stability_level_clean
des	RvY_01201-1	1	highly_stable	Highly stable
des	RvY_01202	1	highly_stable	Highly stable
des	RvY_01203-1	1	highly_stable	Highly stable
des	RvY_01204-1	1	highly_stable	Highly stable
des	RvY_01207-1	1	highly_stable	Highly stable
des	RvY_01209-1	1	highly_stable	Highly stable
des	RvY_01214-1	1	highly_stable	Highly stable
des	RvY_01216-1	1	highly_stable	Highly stable
des	RvY_01219-1	1	highly_stable	Highly stable
des	RvY_01220-1	1	highly_stable	Highly stable
des	RvY_01221-1	1	highly_stable	Highly stable
des	RvY_01222-1	1	highly_stable	Highly stable
des	RvY_01224-1	1	highly_stable	Highly stable
des	RvY_01226-1	1	highly_stable	Highly stable
des	RvY_01227-1	1	highly_stable	Highly stable
des	RvY_01230-1	1	highly_stable	Highly stable
des	RvY_01232-1	1	highly_stable	Highly stable
des	RvY_01233-1	1	highly_stable	Highly stable
des	RvY_01237-1	1	highly_stable	Highly stable
des	RvY_01241-1	1	highly_stable	Highly stable
des	RvY_01245-1	1	highly_stable	Highly stable
des	RvY_01249-1	1	highly_stable	Highly stable
des	RvY_01250	1	highly_stable	Highly stable
des	RvY_01251-1	1	highly_stable	Highly stable
des	RvY_01252-1	1	highly_stable	Highly stable
des	RvY_01255-1	1	highly_stable	Highly stable
des	RvY_01256-1	1	highly_stable	Highly stable
des	RvY_01258	1	highly_stable	Highly stable
des	RvY_01259-1	1	highly_stable	Highly stable
des	RvY_01260	1	highly_stable	Highly stable
des	RvY_01262-1	1	highly_stable	Highly stable
des	RvY_01265	1	highly_stable	Highly stable
des	RvY_01271-1	1	highly_stable	Highly stable
des	RvY_01272-1	1	highly_stable	Highly stable
des	RvY_01275-1	1	highly_stable	Highly stable
des	RvY_01277	1	highly_stable	Highly stable
des	RvY_01278-1	1	highly_stable	Highly stable
des	RvY_01285-1	1	highly_stable	Highly stable
des	RvY_01286-1	1	highly_stable	Highly stable
des	RvY_01287-1	1	highly_stable	Highly stable
des	RvY_01288	1	highly_stable	Highly stable
des	RvY_01289-1	1	highly_stable	Highly stable
des	RvY_01295-1	1	highly_stable	Highly stable
des	RvY_01296	1	highly_stable	Highly stable
des	RvY_01297-1	1	highly_stable	Highly stable
des	RvY_01298	1	highly_stable	Highly stable
des	RvY_01302	1	highly_stable	Highly stable
des	RvY_01303-1	1	highly_stable	Highly stable
des	RvY_01304	1	highly_stable	Highly stable
des	RvY_01307	1	highly_stable	Highly stable
des	RvY_01308-1	1	highly_stable	Highly stable
des	RvY_01309-1	1	highly_stable	Highly stable
des	RvY_01310-1	1	highly_stable	Highly stable
des	RvY_01311-1	1	highly_stable	Highly stable
des	RvY_01312-1	1	highly_stable	Highly stable
des	RvY_01314-1	1	highly_stable	Highly stable
des	RvY_01319	1	highly_stable	Highly stable
des	RvY_01320-1	1	highly_stable	Highly stable
des	RvY_01322-1	1	highly_stable	Highly stable
des	RvY_01323-1	1	highly_stable	Highly stable
des	RvY_01324-1	1	highly_stable	Highly stable
des	RvY_01325-1	1	highly_stable	Highly stable
des	RvY_01326-1	1	highly_stable	Highly stable
des	RvY_01329-1	1	highly_stable	Highly stable
des	RvY_01330-1	1	highly_stable	Highly stable
des	RvY_01331-1	1	highly_stable	Highly stable
des	RvY_01333-1	1	highly_stable	Highly stable
des	RvY_01337	1	highly_stable	Highly stable
des	RvY_01338-1	1	highly_stable	Highly stable
des	RvY_01343-1	1	highly_stable	Highly stable
des	RvY_01344-1	1	highly_stable	Highly stable
des	RvY_01345	1	highly_stable	Highly stable
des	RvY_01346-1	1	highly_stable	Highly stable
des	RvY_01348-1	1	highly_stable	Highly stable
des	RvY_01349-1	1	highly_stable	Highly stable
des	RvY_01350-1	1	highly_stable	Highly stable
des	RvY_01352-1	1	highly_stable	Highly stable
des	RvY_01353	1	highly_stable	Highly stable
des	RvY_01356-1	1	highly_stable	Highly stable
des	RvY_01357-1	1	highly_stable	Highly stable
des	RvY_01362-1	1	highly_stable	Highly stable
des	RvY_01363-1	1	highly_stable	Highly stable
des	RvY_01364-1	1	highly_stable	Highly stable
des	RvY_01367-1	1	highly_stable	Highly stable
des	RvY_01368-1	1	highly_stable	Highly stable
des	RvY_01369-1	1	highly_stable	Highly stable
des	RvY_01371-1	1	highly_stable	Highly stable
des	RvY_01373-1	1	highly_stable	Highly stable
des	RvY_01374-1	1	highly_stable	Highly stable
des	RvY_01375	1	highly_stable	Highly stable
des	RvY_01377-1	1	highly_stable	Highly stable
des	RvY_01380-1	1	highly_stable	Highly stable
des	RvY_01386-1	1	highly_stable	Highly stable
des	RvY_01388-1	1	highly_stable	Highly stable
des	RvY_01389-1	1	highly_stable	Highly stable
des	RvY_01390-1	1	highly_stable	Highly stable
des	RvY_01391	1	highly_stable	Highly stable
des	RvY_01392-1	1	highly_stable	Highly stable
des	RvY_01393-1	1	highly_stable	Highly stable
des	RvY_01395-1	1	highly_stable	Highly stable
des	RvY_01399-1	1	highly_stable	Highly stable
des	RvY_01400-1	1	highly_stable	Highly stable
des	RvY_01401-1	1	highly_stable	Highly stable
des	RvY_01403-1	1	highly_stable	Highly stable
des	RvY_01404	1	highly_stable	Highly stable
des	RvY_01405-1	1	highly_stable	Highly stable
des	RvY_01408-1	1	highly_stable	Highly stable
des	RvY_01411	1	highly_stable	Highly stable
des	RvY_01412-1	1	highly_stable	Highly stable
des	RvY_01415-1	1	highly_stable	Highly stable
des	RvY_01421-1	1	highly_stable	Highly stable
des	RvY_01423-1	1	highly_stable	Highly stable
des	RvY_01424-1	1	highly_stable	Highly stable
des	RvY_01425-1	1	highly_stable	Highly stable
des	RvY_01426	1	highly_stable	Highly stable
des	RvY_01429-1	1	highly_stable	Highly stable
des	RvY_01430-1	1	highly_stable	Highly stable
des	RvY_01437-1	1	highly_stable	Highly stable
des	RvY_01440-1	1	highly_stable	Highly stable
des	RvY_01443-1	1	highly_stable	Highly stable
des	RvY_01444	1	highly_stable	Highly stable
des	RvY_01447-1	1	highly_stable	Highly stable
des	RvY_01448-1	1	highly_stable	Highly stable
des	RvY_01449-1	1	highly_stable	Highly stable
des	RvY_01450	1	highly_stable	Highly stable
des	RvY_01451-1	1	highly_stable	Highly stable
des	RvY_01452-1	1	highly_stable	Highly stable
des	RvY_01453-1	1	highly_stable	Highly stable
des	RvY_01454-1	1	highly_stable	Highly stable
des	RvY_01455	1	highly_stable	Highly stable
des	RvY_01456-1	1	highly_stable	Highly stable
des	RvY_01458-1	1	highly_stable	Highly stable
des	RvY_01459-1	1	highly_stable	Highly stable
des	RvY_01461-1	1	highly_stable	Highly stable
des	RvY_01463-1	1	highly_stable	Highly stable
des	RvY_01464-1	1	highly_stable	Highly stable
des	RvY_01465-1	1	highly_stable	Highly stable
des	RvY_01466-1	1	highly_stable	Highly stable
des	RvY_01467-1	1	highly_stable	Highly stable
des	RvY_01468-1	1	highly_stable	Highly stable
des	RvY_01472-1	1	highly_stable	Highly stable
des	RvY_01476	1	highly_stable	Highly stable
des	RvY_01479-1	1	highly_stable	Highly stable
des	RvY_01480-1	1	highly_stable	Highly stable
des	RvY_01481-1	1	highly_stable	Highly stable
des	RvY_01482-1	1	highly_stable	Highly stable
des	RvY_01483-1	1	highly_stable	Highly stable
des	RvY_01485-1	1	highly_stable	Highly stable
des	RvY_01487-1	1	highly_stable	Highly stable
des	RvY_01491-1	1	highly_stable	Highly stable
des	RvY_01492-1	1	highly_stable	Highly stable
des	RvY_01494-1	1	highly_stable	Highly stable
des	RvY_01495-1	1	highly_stable	Highly stable
des	RvY_01496-1	1	highly_stable	Highly stable
des	RvY_01497-1	1	highly_stable	Highly stable
des	RvY_01498-1	1	highly_stable	Highly stable
des	RvY_01500-1	1	highly_stable	Highly stable
des	RvY_01502-1	1	highly_stable	Highly stable
des	RvY_01503-1	1	highly_stable	Highly stable
des	RvY_01507-1	1	highly_stable	Highly stable
des	RvY_01509-1	1	highly_stable	Highly stable
des	RvY_01511-1	1	highly_stable	Highly stable
des	RvY_01512-1	1	highly_stable	Highly stable
des	RvY_01513-1	1	highly_stable	Highly stable
des	RvY_01515	1	highly_stable	Highly stable
des	RvY_01518-1	1	highly_stable	Highly stable
des	RvY_01520-1	1	highly_stable	Highly stable
des	RvY_01521-1	1	highly_stable	Highly stable
des	RvY_01527-1	1	highly_stable	Highly stable
des	RvY_01529-1	1	highly_stable	Highly stable
des	RvY_01534-1	1	highly_stable	Highly stable
des	RvY_01536-1	1	highly_stable	Highly stable
des	RvY_01542-1	1	highly_stable	Highly stable
des	RvY_01545	1	highly_stable	Highly stable
des	RvY_01546-1	1	highly_stable	Highly stable
des	RvY_01547-1	1	highly_stable	Highly stable
des	RvY_01550-1	1	highly_stable	Highly stable
des	RvY_01551-1	1	highly_stable	Highly stable
des	RvY_01552	1	highly_stable	Highly stable
des	RvY_01555-1	1	highly_stable	Highly stable
des	RvY_01557-1	1	highly_stable	Highly stable
des	RvY_01558-1	1	highly_stable	Highly stable
des	RvY_01559-1	1	highly_stable	Highly stable
des	RvY_01560-1	1	highly_stable	Highly stable
des	RvY_01561-1	1	highly_stable	Highly stable
des	RvY_01563-1	1	highly_stable	Highly stable
des	RvY_01565-1	1	highly_stable	Highly stable
des	RvY_01569-1	1	highly_stable	Highly stable
des	RvY_01570-1	1	highly_stable	Highly stable
des	RvY_01572-1	1	highly_stable	Highly stable
des	RvY_01573-1	1	highly_stable	Highly stable
des	RvY_01574-1	1	highly_stable	Highly stable
des	RvY_01575	1	highly_stable	Highly stable
des	RvY_01576	1	highly_stable	Highly stable
des	RvY_01577-1	1	highly_stable	Highly stable
des	RvY_01578-1	1	highly_stable	Highly stable
des	RvY_01579-1	1	highly_stable	Highly stable
des	RvY_01583-1	1	highly_stable	Highly stable
des	RvY_01587-1	1	highly_stable	Highly stable
des	RvY_01588	1	highly_stable	Highly stable
des	RvY_01591-1	1	highly_stable	Highly stable
des	RvY_01595-1	1	highly_stable	Highly stable
des	RvY_01596-1	1	highly_stable	Highly stable
des	RvY_01598-1	1	highly_stable	Highly stable
des	RvY_01599-1	1	highly_stable	Highly stable
des	RvY_01600-1	1	highly_stable	Highly stable
des	RvY_01601	1	highly_stable	Highly stable
des	RvY_01602-1	1	highly_stable	Highly stable
des	RvY_01603-1	1	highly_stable	Highly stable
des	RvY_01605-1	1	highly_stable	Highly stable
des	RvY_01608-1	1	highly_stable	Highly stable
des	RvY_01610-1	1	highly_stable	Highly stable
des	RvY_01614-1	1	highly_stable	Highly stable
des	RvY_01615-1	1	highly_stable	Highly stable
des	RvY_01616-1	1	highly_stable	Highly stable
des	RvY_01617-1	1	highly_stable	Highly stable
des	RvY_01619-1	1	highly_stable	Highly stable
des	RvY_01620-1	1	highly_stable	Highly stable
des	RvY_01621-1	1	highly_stable	Highly stable
des	RvY_01622-1	1	highly_stable	Highly stable
des	RvY_01624-1	1	highly_stable	Highly stable
des	RvY_01626-1	1	highly_stable	Highly stable
des	RvY_01627-1	1	highly_stable	Highly stable
des	RvY_01629-1	1	highly_stable	Highly stable
des	RvY_01633-1	1	highly_stable	Highly stable
des	RvY_01634-1	1	highly_stable	Highly stable
des	RvY_01635-1	1	highly_stable	Highly stable
des	RvY_01636-1	1	highly_stable	Highly stable
des	RvY_01638-1	1	highly_stable	Highly stable
des	RvY_01642-1	1	highly_stable	Highly stable
des	RvY_01643-1	1	highly_stable	Highly stable
des	RvY_01646-1	1	highly_stable	Highly stable
des	RvY_01647-1	1	highly_stable	Highly stable
des	RvY_01653-1	1	highly_stable	Highly stable
des	RvY_01654-1	1	highly_stable	Highly stable
des	RvY_01655-1	1	highly_stable	Highly stable
des	RvY_01658-1	1	highly_stable	Highly stable
des	RvY_01659-1	1	highly_stable	Highly stable
des	RvY_01660-1	1	highly_stable	Highly stable
des	RvY_01661-1	1	highly_stable	Highly stable
des	RvY_01662-1	1	highly_stable	Highly stable
des	RvY_01663-1	1	highly_stable	Highly stable
des	RvY_01664-1	1	highly_stable	Highly stable
des	RvY_01666-1	1	highly_stable	Highly stable
des	RvY_01667-1	1	highly_stable	Highly stable
des	RvY_01668-1	1	highly_stable	Highly stable
des	RvY_01669-1	1	highly_stable	Highly stable
des	RvY_01673-1	1	highly_stable	Highly stable
des	RvY_01674-1	1	highly_stable	Highly stable
des	RvY_01679	1	highly_stable	Highly stable
des	RvY_01681-1	1	highly_stable	Highly stable
des	RvY_01683-1	1	highly_stable	Highly stable
des	RvY_01687-1	1	highly_stable	Highly stable
des	RvY_01688-1	1	highly_stable	Highly stable
des	RvY_01695-1	1	highly_stable	Highly stable
des	RvY_01698-1	1	highly_stable	Highly stable
des	RvY_01699-1	1	highly_stable	Highly stable
des	RvY_01702-1	1	highly_stable	Highly stable
des	RvY_01704-1	1	highly_stable	Highly stable
des	RvY_01707-1	1	highly_stable	Highly stable
des	RvY_01708	1	highly_stable	Highly stable
des	RvY_01709	1	highly_stable	Highly stable
des	RvY_01716-1	1	highly_stable	Highly stable
des	RvY_01717	1	highly_stable	Highly stable
des	RvY_01718-1	1	highly_stable	Highly stable
des	RvY_01719-1	1	highly_stable	Highly stable
des	RvY_01723-1	1	highly_stable	Highly stable
des	RvY_01724	1	highly_stable	Highly stable
des	RvY_01726-1	1	highly_stable	Highly stable
des	RvY_01727-1	1	highly_stable	Highly stable
des	RvY_01728-1	1	highly_stable	Highly stable
des	RvY_01739-1	1	highly_stable	Highly stable
des	RvY_01740-1	1	highly_stable	Highly stable
des	RvY_01741-1	1	highly_stable	Highly stable
des	RvY_01745	1	highly_stable	Highly stable
des	RvY_01746	1	highly_stable	Highly stable
des	RvY_01747-1	1	highly_stable	Highly stable
des	RvY_01748-1	1	highly_stable	Highly stable
des	RvY_01749-1	1	highly_stable	Highly stable
des	RvY_01750-1	1	highly_stable	Highly stable
des	RvY_01753	1	highly_stable	Highly stable
des	RvY_01758	1	highly_stable	Highly stable
des	RvY_01759-1	1	highly_stable	Highly stable
des	RvY_01762-1	1	highly_stable	Highly stable
des	RvY_01765-1	1	highly_stable	Highly stable
des	RvY_01766-1	1	highly_stable	Highly stable
des	RvY_01773-1	1	highly_stable	Highly stable
des	RvY_01775-1	1	highly_stable	Highly stable
des	RvY_01780-1	1	highly_stable	Highly stable
des	RvY_01781-1	1	highly_stable	Highly stable
des	RvY_01786	1	highly_stable	Highly stable
des	RvY_01787-1	1	highly_stable	Highly stable
des	RvY_01813	1	highly_stable	Highly stable
des	RvY_01814-1	1	highly_stable	Highly stable
des	RvY_01815-1	1	highly_stable	Highly stable
des	RvY_01816-1	1	highly_stable	Highly stable
des	RvY_01818-1	1	highly_stable	Highly stable
des	RvY_01825	1	highly_stable	Highly stable
des	RvY_01826-1	1	highly_stable	Highly stable
des	RvY_01827-1	1	highly_stable	Highly stable
des	RvY_01833-1	1	highly_stable	Highly stable
des	RvY_01834-1	1	highly_stable	Highly stable
des	RvY_01835-1	1	highly_stable	Highly stable
des	RvY_01838-1	1	highly_stable	Highly stable
des	RvY_01839-1	1	highly_stable	Highly stable
des	RvY_01840	1	highly_stable	Highly stable
des	RvY_01857-1	1	highly_stable	Highly stable
des	RvY_01880-1	1	highly_stable	Highly stable
des	RvY_01881-1	1	highly_stable	Highly stable
des	RvY_01887-1	1	highly_stable	Highly stable
des	RvY_01888-1	1	highly_stable	Highly stable
des	RvY_01889-1	1	highly_stable	Highly stable
des	RvY_01890-1	1	highly_stable	Highly stable
des	RvY_01891-1	1	highly_stable	Highly stable
des	RvY_01895-1	1	highly_stable	Highly stable
des	RvY_01910-1	1	highly_stable	Highly stable
des	RvY_01921-1	1	highly_stable	Highly stable
des	RvY_01922-1	1	highly_stable	Highly stable
des	RvY_01924-1	1	highly_stable	Highly stable
des	RvY_01927-1	1	highly_stable	Highly stable
des	RvY_01928	1	highly_stable	Highly stable
des	RvY_01929-1	1	highly_stable	Highly stable
des	RvY_01930-1	1	highly_stable	Highly stable
des	RvY_01932-1	1	highly_stable	Highly stable
des	RvY_01937-1	1	highly_stable	Highly stable
des	RvY_01938-1	1	highly_stable	Highly stable
des	RvY_01942-1	1	highly_stable	Highly stable
des	RvY_01954	1	highly_stable	Highly stable
des	RvY_01955	1	highly_stable	Highly stable
des	RvY_01959-1	1	highly_stable	Highly stable
des	RvY_01960-1	1	highly_stable	Highly stable
des	RvY_01961-1	1	highly_stable	Highly stable
des	RvY_01963-1	1	highly_stable	Highly stable
des	RvY_01964-1	1	highly_stable	Highly stable
des	RvY_01965-1	1	highly_stable	Highly stable
des	RvY_01966-1	1	highly_stable	Highly stable
des	RvY_01968-1	1	highly_stable	Highly stable
des	RvY_01969-1	1	highly_stable	Highly stable
des	RvY_01970-1	1	highly_stable	Highly stable
des	RvY_01971-1	1	highly_stable	Highly stable
des	RvY_01974-1	1	highly_stable	Highly stable
des	RvY_01976-1	1	highly_stable	Highly stable
des	RvY_01977-1	1	highly_stable	Highly stable
des	RvY_01979-1	1	highly_stable	Highly stable
des	RvY_01980	1	highly_stable	Highly stable
des	RvY_01981-1	1	highly_stable	Highly stable
des	RvY_01983-1	1	highly_stable	Highly stable
des	RvY_01984-1	1	highly_stable	Highly stable
des	RvY_01987-1	1	highly_stable	Highly stable
des	RvY_01996-1	1	highly_stable	Highly stable
des	RvY_01999-1	1	highly_stable	Highly stable
des	RvY_02000-1	1	highly_stable	Highly stable
des	RvY_02011-1	1	highly_stable	Highly stable
des	RvY_02017-1	1	highly_stable	Highly stable
des	RvY_02021-1	1	highly_stable	Highly stable
des	RvY_02023-1	1	highly_stable	Highly stable
des	RvY_02024	1	highly_stable	Highly stable
des	RvY_02025-1	1	highly_stable	Highly stable
des	RvY_02026-1	1	highly_stable	Highly stable
des	RvY_02029-1	1	highly_stable	Highly stable
des	RvY_02036-1	1	highly_stable	Highly stable
des	RvY_02038-1	1	highly_stable	Highly stable
des	RvY_02040-1	1	highly_stable	Highly stable
des	RvY_02043-1	1	highly_stable	Highly stable
des	RvY_02045-1	1	highly_stable	Highly stable
des	RvY_02049-1	1	highly_stable	Highly stable
des	RvY_02050-1	1	highly_stable	Highly stable
des	RvY_02056-1	1	highly_stable	Highly stable
des	RvY_02060-1	1	highly_stable	Highly stable
des	RvY_02062-1	1	highly_stable	Highly stable
des	RvY_02063-1	1	highly_stable	Highly stable
des	RvY_02064-1	1	highly_stable	Highly stable
des	RvY_02065-1	1	highly_stable	Highly stable
des	RvY_02068-1	1	highly_stable	Highly stable
des	RvY_02071-1	1	highly_stable	Highly stable
des	RvY_02074-1	1	highly_stable	Highly stable
des	RvY_02078-1	1	highly_stable	Highly stable
des	RvY_02083	1	highly_stable	Highly stable
des	RvY_02085	1	highly_stable	Highly stable
des	RvY_02087-1	1	highly_stable	Highly stable
des	RvY_02091	1	highly_stable	Highly stable
des	RvY_02092-1	1	highly_stable	Highly stable
des	RvY_02104-1	1	highly_stable	Highly stable
des	RvY_02105-1	1	highly_stable	Highly stable
des	RvY_02107	1	highly_stable	Highly stable
des	RvY_02109	1	highly_stable	Highly stable
des	RvY_02110-1	1	highly_stable	Highly stable
des	RvY_02112-1	1	highly_stable	Highly stable
des	RvY_02114-1	1	highly_stable	Highly stable
des	RvY_02122	1	highly_stable	Highly stable
des	RvY_02123-1	1	highly_stable	Highly stable
des	RvY_02124-1	1	highly_stable	Highly stable
des	RvY_02125-1	1	highly_stable	Highly stable
des	RvY_02126-1	1	highly_stable	Highly stable
des	RvY_02127-1	1	highly_stable	Highly stable
des	RvY_02132-1	1	highly_stable	Highly stable
des	RvY_02134	1	highly_stable	Highly stable
des	RvY_02136-1	1	highly_stable	Highly stable
des	RvY_02138-1	1	highly_stable	Highly stable
des	RvY_02139-1	1	highly_stable	Highly stable
des	RvY_02141-1	1	highly_stable	Highly stable
des	RvY_02142-1	1	highly_stable	Highly stable
des	RvY_02144-1	1	highly_stable	Highly stable
des	RvY_02145-1	1	highly_stable	Highly stable
des	RvY_02146-1	1	highly_stable	Highly stable
des	RvY_02147-1	1	highly_stable	Highly stable
des	RvY_02150-1	1	highly_stable	Highly stable
des	RvY_02154-1	1	highly_stable	Highly stable
des	RvY_02155-1	1	highly_stable	Highly stable
des	RvY_02160-1	1	highly_stable	Highly stable
des	RvY_02169-1	1	highly_stable	Highly stable
des	RvY_02170-1	1	highly_stable	Highly stable
des	RvY_02173-1	1	highly_stable	Highly stable
des	RvY_02174-1	1	highly_stable	Highly stable
des	RvY_02175-1	1	highly_stable	Highly stable
des	RvY_02177-1	1	highly_stable	Highly stable
des	RvY_02181-1	1	highly_stable	Highly stable
des	RvY_02183-1	1	highly_stable	Highly stable
des	RvY_02185	1	highly_stable	Highly stable
des	RvY_02187-1	1	highly_stable	Highly stable
des	RvY_02191-1	1	highly_stable	Highly stable
des	RvY_02193-1	1	highly_stable	Highly stable
des	RvY_02198	1	highly_stable	Highly stable
des	RvY_02199-1	1	highly_stable	Highly stable
