gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	enrichment_type	kegg_term	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count	review_rank	contributing_feature_count	term_description	review_status
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	ko01100	893	4680	321	1120	0.3594624860022396	0.23931623931623933	1.5020396736522157	1.1134415627150717e-19	3.9527175476385035e-17	TRUE	RvY_00377-1;RvY_00384-1;RvY_00525-1;RvY_00616-1;RvY_00747-1;RvY_00769-1;RvY_00806-1;RvY_00854-1;RvY_00861-1;RvY_00878-1;RvY_00933-1;RvY_00947-1;RvY_00948-1;RvY_01265;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01498-1;RvY_01500-1;RvY_01643-1;RvY_01646-1;RvY_01647-1;RvY_01969-1;RvY_02023-1;RvY_02028-1;RvY_02049-1;RvY_02171-1;RvY_02197-1;RvY_02228-1;RvY_02286-1;RvY_02293-1;RvY_02422-1;RvY_02509-1;RvY_02897-1;RvY_02926-1;RvY_02985-1;RvY_03004-1;RvY_03189-1;RvY_03367-1;RvY_03456-1;RvY_03487-1;RvY_03656;RvY_03701-1;RvY_03753-1;RvY_03809;RvY_04017-1;RvY_04058-1;RvY_04096-1;RvY_04227-1;RvY_04232-1;RvY_04234-1;RvY_04301-1;RvY_04327-1;RvY_04382-1;RvY_04448-1;RvY_04456-1;RvY_04524-1;RvY_04554-1;RvY_04640-1;RvY_04770-1;RvY_04795-1;RvY_04804;RvY_04866-1;RvY_04869-1;RvY_04873-1;RvY_04960-1;RvY_05049-1;RvY_05181-1;RvY_05230-1;RvY_05237-1;RvY_05259-1;RvY_05294-1;RvY_05365-1;RvY_05435-1;RvY_05468-1;RvY_05477-1;RvY_05479-1;RvY_05552-1;RvY_05584-1;RvY_05591-1;RvY_05604-1;RvY_05686;RvY_05708-1;RvY_05739-1;RvY_05740-1;RvY_05896;RvY_05981;RvY_06092-1;RvY_06165;RvY_06248-1;RvY_06267-1;RvY_06475-1;RvY_06514-1;RvY_06641-1;RvY_06660-1;RvY_06661;RvY_06662-1;RvY_06866-1;RvY_06875-1;RvY_06927-1;RvY_06966-1;RvY_06985;RvY_07010;RvY_07065-1;RvY_07173-1;RvY_07219;RvY_07229-1;RvY_07380-1;RvY_07381-1;RvY_07388-1;RvY_07395-1;RvY_07406-1;RvY_07432-1;RvY_07438;RvY_07637-1;RvY_07639-1;RvY_07640;RvY_07680-1;RvY_07700;RvY_07725-1;RvY_07732-1;RvY_07759-1;RvY_07825-1;RvY_07831;RvY_07844-1;RvY_07949-1;RvY_08080-1;RvY_08168-1;RvY_08214;RvY_08250-1;RvY_08284-1;RvY_08285-1;RvY_08287;RvY_08316-1;RvY_08327-1;RvY_08610-1;RvY_08708-1;RvY_08754;RvY_08758-1;RvY_08785-1;RvY_08793-1;RvY_08901-1;RvY_08902-1;RvY_08924-1;RvY_09008-1;RvY_09018-1;RvY_09289-1;RvY_09412-1;RvY_09463-1;RvY_09499-1;RvY_09532-1;RvY_09609-1;RvY_09740-1;RvY_09852-1;RvY_09878-1;RvY_09880-1;RvY_09967-1;RvY_10003-1;RvY_10013;RvY_10014-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10059;RvY_10136-1;RvY_10140-1;RvY_10217-1;RvY_10348;RvY_10361-1;RvY_10515-1;RvY_10522-1;RvY_10536-1;RvY_10567-1;RvY_10715-1;RvY_10925;RvY_10941-1;RvY_10962;RvY_11050-1;RvY_11130-1;RvY_11195-1;RvY_11362-1;RvY_11680-1;RvY_11730;RvY_11751-1;RvY_11815-1;RvY_11890-1;RvY_11903-1;RvY_11995;RvY_12048-1;RvY_12068-1;RvY_12140-1;RvY_12142-1;RvY_12172-1;RvY_12197-1;RvY_12252;RvY_12270-1;RvY_12435-1;RvY_12503-1;RvY_12618;RvY_12666-1;RvY_12702-1;RvY_12732-1;RvY_12800-1;RvY_12919-1;RvY_12951;RvY_12975-1;RvY_13023-1;RvY_13251-1;RvY_13295-1;RvY_13339-1;RvY_13376-1;RvY_13377-1;RvY_13380-1;RvY_13408-1;RvY_13418-1;RvY_13444-1;RvY_13453;RvY_13483-1;RvY_13520-1;RvY_13585-1;RvY_13606-1;RvY_13923-1;RvY_14006-1;RvY_14030-1;RvY_14214-1;RvY_14246-1;RvY_14270;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14686;RvY_14690-1;RvY_14713-1;RvY_14905-1;RvY_14925-1;RvY_14929-1;RvY_14945;RvY_14948-1;RvY_14960-1;RvY_15018-1;RvY_15021-1;RvY_15040-1;RvY_15381-1;RvY_15403-1;RvY_15434-1;RvY_15452-1;RvY_15491-1;RvY_15503-1;RvY_15522;RvY_15537-1;RvY_15566;RvY_15658-1;RvY_15666-1;RvY_15690-1;RvY_15711-1;RvY_15721-1;RvY_15722-1;RvY_15821-1;RvY_15827-1;RvY_15846-1;RvY_15850;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16032-1;RvY_16062;RvY_16126-1;RvY_16127-1;RvY_16194-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16389-1;RvY_16463;RvY_16550-1;RvY_16572;RvY_16599-1;RvY_16632-1;RvY_16760-1;RvY_16784-1;RvY_16828-1;RvY_16938-1;RvY_16959-1;RvY_17094;RvY_17187-1;RvY_17337-1;RvY_17338-1;RvY_17432-1;RvY_17538-1;RvY_17793;RvY_17900;RvY_18042;RvY_18073-1;RvY_18101-1;RvY_18111-1;RvY_18181-1;RvY_18182-1;RvY_18278-1;RvY_18344;RvY_18346;RvY_18477-1;RvY_18501-1;RvY_18510-1;RvY_18587-1;RvY_18667-1;RvY_18766;RvY_18795-1;RvY_18814;RvY_18883-1;RvY_18985-1;RvY_18994-1;RvY_19000-1;RvY_19061-1;RvY_19258-1;RvY_19273-1;RvY_19294-1;cob;cox1;cox2	2564	2344	1	321	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	map01100	893	4680	321	1120	0.3594624860022396	0.23931623931623933	1.5020396736522157	1.1134415627150717e-19	3.9527175476385035e-17	TRUE	RvY_00377-1;RvY_00384-1;RvY_00525-1;RvY_00616-1;RvY_00747-1;RvY_00769-1;RvY_00806-1;RvY_00854-1;RvY_00861-1;RvY_00878-1;RvY_00933-1;RvY_00947-1;RvY_00948-1;RvY_01265;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01498-1;RvY_01500-1;RvY_01643-1;RvY_01646-1;RvY_01647-1;RvY_01969-1;RvY_02023-1;RvY_02028-1;RvY_02049-1;RvY_02171-1;RvY_02197-1;RvY_02228-1;RvY_02286-1;RvY_02293-1;RvY_02422-1;RvY_02509-1;RvY_02897-1;RvY_02926-1;RvY_02985-1;RvY_03004-1;RvY_03189-1;RvY_03367-1;RvY_03456-1;RvY_03487-1;RvY_03656;RvY_03701-1;RvY_03753-1;RvY_03809;RvY_04017-1;RvY_04058-1;RvY_04096-1;RvY_04227-1;RvY_04232-1;RvY_04234-1;RvY_04301-1;RvY_04327-1;RvY_04382-1;RvY_04448-1;RvY_04456-1;RvY_04524-1;RvY_04554-1;RvY_04640-1;RvY_04770-1;RvY_04795-1;RvY_04804;RvY_04866-1;RvY_04869-1;RvY_04873-1;RvY_04960-1;RvY_05049-1;RvY_05181-1;RvY_05230-1;RvY_05237-1;RvY_05259-1;RvY_05294-1;RvY_05365-1;RvY_05435-1;RvY_05468-1;RvY_05477-1;RvY_05479-1;RvY_05552-1;RvY_05584-1;RvY_05591-1;RvY_05604-1;RvY_05686;RvY_05708-1;RvY_05739-1;RvY_05740-1;RvY_05896;RvY_05981;RvY_06092-1;RvY_06165;RvY_06248-1;RvY_06267-1;RvY_06475-1;RvY_06514-1;RvY_06641-1;RvY_06660-1;RvY_06661;RvY_06662-1;RvY_06866-1;RvY_06875-1;RvY_06927-1;RvY_06966-1;RvY_06985;RvY_07010;RvY_07065-1;RvY_07173-1;RvY_07219;RvY_07229-1;RvY_07380-1;RvY_07381-1;RvY_07388-1;RvY_07395-1;RvY_07406-1;RvY_07432-1;RvY_07438;RvY_07637-1;RvY_07639-1;RvY_07640;RvY_07680-1;RvY_07700;RvY_07725-1;RvY_07732-1;RvY_07759-1;RvY_07825-1;RvY_07831;RvY_07844-1;RvY_07949-1;RvY_08080-1;RvY_08168-1;RvY_08214;RvY_08250-1;RvY_08284-1;RvY_08285-1;RvY_08287;RvY_08316-1;RvY_08327-1;RvY_08610-1;RvY_08708-1;RvY_08754;RvY_08758-1;RvY_08785-1;RvY_08793-1;RvY_08901-1;RvY_08902-1;RvY_08924-1;RvY_09008-1;RvY_09018-1;RvY_09289-1;RvY_09412-1;RvY_09463-1;RvY_09499-1;RvY_09532-1;RvY_09609-1;RvY_09740-1;RvY_09852-1;RvY_09878-1;RvY_09880-1;RvY_09967-1;RvY_10003-1;RvY_10013;RvY_10014-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10059;RvY_10136-1;RvY_10140-1;RvY_10217-1;RvY_10348;RvY_10361-1;RvY_10515-1;RvY_10522-1;RvY_10536-1;RvY_10567-1;RvY_10715-1;RvY_10925;RvY_10941-1;RvY_10962;RvY_11050-1;RvY_11130-1;RvY_11195-1;RvY_11362-1;RvY_11680-1;RvY_11730;RvY_11751-1;RvY_11815-1;RvY_11890-1;RvY_11903-1;RvY_11995;RvY_12048-1;RvY_12068-1;RvY_12140-1;RvY_12142-1;RvY_12172-1;RvY_12197-1;RvY_12252;RvY_12270-1;RvY_12435-1;RvY_12503-1;RvY_12618;RvY_12666-1;RvY_12702-1;RvY_12732-1;RvY_12800-1;RvY_12919-1;RvY_12951;RvY_12975-1;RvY_13023-1;RvY_13251-1;RvY_13295-1;RvY_13339-1;RvY_13376-1;RvY_13377-1;RvY_13380-1;RvY_13408-1;RvY_13418-1;RvY_13444-1;RvY_13453;RvY_13483-1;RvY_13520-1;RvY_13585-1;RvY_13606-1;RvY_13923-1;RvY_14006-1;RvY_14030-1;RvY_14214-1;RvY_14246-1;RvY_14270;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14686;RvY_14690-1;RvY_14713-1;RvY_14905-1;RvY_14925-1;RvY_14929-1;RvY_14945;RvY_14948-1;RvY_14960-1;RvY_15018-1;RvY_15021-1;RvY_15040-1;RvY_15381-1;RvY_15403-1;RvY_15434-1;RvY_15452-1;RvY_15491-1;RvY_15503-1;RvY_15522;RvY_15537-1;RvY_15566;RvY_15658-1;RvY_15666-1;RvY_15690-1;RvY_15711-1;RvY_15721-1;RvY_15722-1;RvY_15821-1;RvY_15827-1;RvY_15846-1;RvY_15850;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16032-1;RvY_16062;RvY_16126-1;RvY_16127-1;RvY_16194-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16389-1;RvY_16463;RvY_16550-1;RvY_16572;RvY_16599-1;RvY_16632-1;RvY_16760-1;RvY_16784-1;RvY_16828-1;RvY_16938-1;RvY_16959-1;RvY_17094;RvY_17187-1;RvY_17337-1;RvY_17338-1;RvY_17432-1;RvY_17538-1;RvY_17793;RvY_17900;RvY_18042;RvY_18073-1;RvY_18101-1;RvY_18111-1;RvY_18181-1;RvY_18182-1;RvY_18278-1;RvY_18344;RvY_18346;RvY_18477-1;RvY_18501-1;RvY_18510-1;RvY_18587-1;RvY_18667-1;RvY_18766;RvY_18795-1;RvY_18814;RvY_18883-1;RvY_18985-1;RvY_18994-1;RvY_19000-1;RvY_19061-1;RvY_19258-1;RvY_19273-1;RvY_19294-1;cob;cox1;cox2	2564	2344	2	321	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	ko00980	893	4680	43	79	0.04815229563269876	0.01688034188034188	2.852566374190256	1.6310303669777809e-12	2.895078901385561e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_04963-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08285-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13227-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19273-1	2564	2344	3	43	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	map00980	893	4680	43	79	0.04815229563269876	0.01688034188034188	2.852566374190256	1.6310303669777809e-12	2.895078901385561e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_04963-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08285-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13227-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19273-1	2564	2344	4	43	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	ko05204	893	4680	43	81	0.04815229563269876	0.01730769230769231	2.7821326365559287	5.0591817049116054e-12	5.986698350812065e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08287;RvY_08708-1;RvY_08754;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18101-1;RvY_18344;RvY_19273-1	2564	2344	5	43	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	map05204	893	4680	43	81	0.04815229563269876	0.01730769230769231	2.7821326365559287	5.0591817049116054e-12	5.986698350812065e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08287;RvY_08708-1;RvY_08754;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18101-1;RvY_18344;RvY_19273-1	2564	2344	6	43	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	ko00190	893	4680	52	110	0.05823068309070549	0.0235042735042735	2.477450880586379	1.0361097575695676e-11	9.195474098429911e-10	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_00948-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_02985-1;RvY_03487-1;RvY_05181-1;RvY_05435-1;RvY_05477-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_06641-1;RvY_07380-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_09499-1;RvY_10059;RvY_11195-1;RvY_12048-1;RvY_12068-1;RvY_12919-1;RvY_13444-1;RvY_14006-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14925-1;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_15821-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_16938-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	7	52	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	map00190	893	4680	52	110	0.05823068309070549	0.0235042735042735	2.477450880586379	1.0361097575695676e-11	9.195474098429911e-10	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_00948-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_02985-1;RvY_03487-1;RvY_05181-1;RvY_05435-1;RvY_05477-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_06641-1;RvY_07380-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_09499-1;RvY_10059;RvY_11195-1;RvY_12048-1;RvY_12068-1;RvY_12919-1;RvY_13444-1;RvY_14006-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14925-1;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_15821-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_16938-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	8	52	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	ko01120	893	4680	59	156	0.06606942889137737	0.03333333333333333	1.9820828667413213	2.1063299592693915e-8	1.495494271081268e-6	TRUE	RvY_00384-1;RvY_00769-1;RvY_01643-1;RvY_02023-1;RvY_02171-1;RvY_02228-1;RvY_02926-1;RvY_03701-1;RvY_03753-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05294-1;RvY_05552-1;RvY_05701-1;RvY_05702;RvY_05739-1;RvY_05981;RvY_06165;RvY_07065-1;RvY_07229-1;RvY_07637-1;RvY_07732-1;RvY_08214;RvY_08327-1;RvY_08758-1;RvY_08901-1;RvY_08902-1;RvY_09532-1;RvY_09538-1;RvY_09740-1;RvY_09967-1;RvY_10013;RvY_10014-1;RvY_10361-1;RvY_12172-1;RvY_12197-1;RvY_12666-1;RvY_12800-1;RvY_13408-1;RvY_14572;RvY_14905-1;RvY_15021-1;RvY_15434-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16062;RvY_16126-1;RvY_16127-1;RvY_16959-1;RvY_17432-1;RvY_18073-1;RvY_18344;RvY_18346;RvY_18510-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344	9	59	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	PATHWAY	map01120	893	4680	59	156	0.06606942889137737	0.03333333333333333	1.9820828667413213	2.1063299592693915e-8	1.495494271081268e-6	TRUE	RvY_00384-1;RvY_00769-1;RvY_01643-1;RvY_02023-1;RvY_02171-1;RvY_02228-1;RvY_02926-1;RvY_03701-1;RvY_03753-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05294-1;RvY_05552-1;RvY_05701-1;RvY_05702;RvY_05739-1;RvY_05981;RvY_06165;RvY_07065-1;RvY_07229-1;RvY_07637-1;RvY_07732-1;RvY_08214;RvY_08327-1;RvY_08758-1;RvY_08901-1;RvY_08902-1;RvY_09532-1;RvY_09538-1;RvY_09740-1;RvY_09967-1;RvY_10013;RvY_10014-1;RvY_10361-1;RvY_12172-1;RvY_12197-1;RvY_12666-1;RvY_12800-1;RvY_13408-1;RvY_14572;RvY_14905-1;RvY_15021-1;RvY_15434-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16062;RvY_16126-1;RvY_16127-1;RvY_16959-1;RvY_17432-1;RvY_18073-1;RvY_18344;RvY_18346;RvY_18510-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344	10	59	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	ko05168	806	4680	29	74	0.03598014888337469	0.01581196581196581	2.2755013077593724	5.253696660860772e-6	0.00185980861794471	TRUE	RvY_00637-1;RvY_02983-1;RvY_03013-1;RvY_03305-1;RvY_04384-1;RvY_04685-1;RvY_04718-1;RvY_05243-1;RvY_05410-1;RvY_06513-1;RvY_07749-1;RvY_07848-1;RvY_08084-1;RvY_09049-1;RvY_09050-1;RvY_09153-1;RvY_09534-1;RvY_09548-1;RvY_10054-1;RvY_10512-1;RvY_10652-1;RvY_11377-1;RvY_12366;RvY_14351-1;RvY_15205-1;RvY_15236-1;RvY_16659-1;RvY_17206-1;RvY_17507	2390	2205	1	29	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	map05168	806	4680	29	74	0.03598014888337469	0.01581196581196581	2.2755013077593724	5.253696660860772e-6	0.00185980861794471	TRUE	RvY_00637-1;RvY_02983-1;RvY_03013-1;RvY_03305-1;RvY_04384-1;RvY_04685-1;RvY_04718-1;RvY_05243-1;RvY_05410-1;RvY_06513-1;RvY_07749-1;RvY_07848-1;RvY_08084-1;RvY_09049-1;RvY_09050-1;RvY_09153-1;RvY_09534-1;RvY_09548-1;RvY_10054-1;RvY_10512-1;RvY_10652-1;RvY_11377-1;RvY_12366;RvY_14351-1;RvY_15205-1;RvY_15236-1;RvY_16659-1;RvY_17206-1;RvY_17507	2390	2205	2	29	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	ko04010	806	4680	44	138	0.05459057071960298	0.02948717948717948	1.8513323983169707	1.4254807624049749e-5	0.0025231009494568	TRUE	RvY_00612-1;RvY_00964-1;RvY_00994;RvY_01136-1;RvY_01450;RvY_02017-1;RvY_02627-1;RvY_03967-1;RvY_04321-1;RvY_04384-1;RvY_04589-1;RvY_04743-1;RvY_05032-1;RvY_05291;RvY_05312-1;RvY_05590-1;RvY_05660-1;RvY_06696;RvY_06697-1;RvY_06713-1;RvY_06815-2;RvY_07286-1;RvY_07287;RvY_07517-1;RvY_08453-1;RvY_08595-1;RvY_08611-1;RvY_09200;RvY_10054-1;RvY_10512-1;RvY_11109-1;RvY_11350-1;RvY_11708-1;RvY_12682-1;RvY_12994-1;RvY_13202-1;RvY_13359-1;RvY_13886-1;RvY_14004-1;RvY_15205-1;RvY_15657-1;RvY_16659-1;RvY_18309-1;RvY_19050-1	2390	2205	3	44	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	map04010	806	4680	44	138	0.05459057071960298	0.02948717948717948	1.8513323983169707	1.4254807624049749e-5	0.0025231009494568	TRUE	RvY_00612-1;RvY_00964-1;RvY_00994;RvY_01136-1;RvY_01450;RvY_02017-1;RvY_02627-1;RvY_03967-1;RvY_04321-1;RvY_04384-1;RvY_04589-1;RvY_04743-1;RvY_05032-1;RvY_05291;RvY_05312-1;RvY_05590-1;RvY_05660-1;RvY_06696;RvY_06697-1;RvY_06713-1;RvY_06815-2;RvY_07286-1;RvY_07287;RvY_07517-1;RvY_08453-1;RvY_08595-1;RvY_08611-1;RvY_09200;RvY_10054-1;RvY_10512-1;RvY_11109-1;RvY_11350-1;RvY_11708-1;RvY_12682-1;RvY_12994-1;RvY_13202-1;RvY_13359-1;RvY_13886-1;RvY_14004-1;RvY_15205-1;RvY_15657-1;RvY_16659-1;RvY_18309-1;RvY_19050-1	2390	2205	4	44	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	ko04657	806	4680	16	36	0.01985111662531017	0.00769230769230769	2.5806451612903225	1.2229332637961015e-4	0.01443061251279399	TRUE	RvY_01984-1;RvY_02613-1;RvY_04384-1;RvY_04718-1;RvY_05328;RvY_07953-1;RvY_09534-1;RvY_10054-1;RvY_10512-1;RvY_11023-1;RvY_12993-1;RvY_14062-1;RvY_15205-1;RvY_15236-1;RvY_16290;RvY_16659-1	2390	2205	5	16	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	map04657	806	4680	16	36	0.01985111662531017	0.00769230769230769	2.5806451612903225	1.2229332637961015e-4	0.01443061251279399	TRUE	RvY_01984-1;RvY_02613-1;RvY_04384-1;RvY_04718-1;RvY_05328;RvY_07953-1;RvY_09534-1;RvY_10054-1;RvY_10512-1;RvY_11023-1;RvY_12993-1;RvY_14062-1;RvY_15205-1;RvY_15236-1;RvY_16290;RvY_16659-1	2390	2205	6	16	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	ko05222	806	4680	21	57	0.0260545905707196	0.01217948717948718	2.1392190152801356	2.9202226733539397e-4	0.02584397065918236	TRUE	RvY_00479-1;RvY_00755-1;RvY_01761-1;RvY_03818-1;RvY_04999-1;RvY_05643-1;RvY_06696;RvY_06697-1;RvY_07332-1;RvY_09534-1;RvY_09756-1;RvY_10015-1;RvY_10054-1;RvY_12864-1;RvY_13639-1;RvY_14716;RvY_14822-1;RvY_14857;RvY_15205-1;RvY_15816-1;RvY_16659-1	2390	2205	7	21	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__up__Highly_Stable_Up	main_class	HT	Highly Stable	up	Highly Stable Up	PATHWAY	map05222	806	4680	21	57	0.0260545905707196	0.01217948717948718	2.1392190152801356	2.9202226733539397e-4	0.02584397065918236	TRUE	RvY_00479-1;RvY_00755-1;RvY_01761-1;RvY_03818-1;RvY_04999-1;RvY_05643-1;RvY_06696;RvY_06697-1;RvY_07332-1;RvY_09534-1;RvY_09756-1;RvY_10015-1;RvY_10054-1;RvY_12864-1;RvY_13639-1;RvY_14716;RvY_14822-1;RvY_14857;RvY_15205-1;RvY_15816-1;RvY_16659-1	2390	2205	8	21	NA	REQUIRES_AUTHOR_REVIEW
